Term,Overlap,Adjusted.P.value,Odds.Ratio,Combined.Score,Genes,ko_symbol,event,type,gene_number,db
Positive Regulation Of DNA Repair (GO:0045739),7/89,0.033889080255078016,6.006818777865198,48.972008235073865,PBRM1;SMARCB1;HDAC10;DDX11;TIMELESS;FOXM1;SMARCA4,Rbm24,A3SS,rmats,286,GO_Biological_Process_2023
Regulation Of RNA Metabolic Process (GO:0051252),7/91,0.03389550215721146,5.863201911589008,46.99910006059676,ENY2;PCBP3;CELF1;PCBP2;RBM12;ATXN7L3;CLK2,Rbm24,A3SS,rmats,286,GO_Biological_Process_2023
Regulation Of Transcription By RNA Polymerase II (GO:0006357),48/2028,0.03389550215721146,1.806366182836771,14.467991975709996,RNF10;ENY2;SMARCB1;HDAC10;PRDM4;EHMT1;UBE2D1;WIZ;NUCKS1;FOXM1;HIF1A;MTA1;MAPK7;CUX1;ZMIZ1;MIER3;SUFU;MLX;BRD9;E4F1;IKBKG;ATXN7L3;MTA3;BRD1;PBRM1;BRPF1;NCOA3;ZFP2;ATRX;PPRC1;FOXP4;LIME1;HCFC1;NR2F6;SMARCA4;PHF20L1;MAD2L2;TOX3;DLG1;NCOR1;MRGBP;FUBP3;DMTF1;CNOT2;MDM4;TCF3;FGFR2;TAF1,Rbm24,A3SS,rmats,286,GO_Biological_Process_2023
DNA-templated DNA Replication Maintenance Of Fidelity (GO:0045005),5/43,0.03406661906574659,9.213335830679902,73.15270331270546,MMS22L;DDX11;ATRX;TIMELESS;NUCKS1,Rbm24,A3SS,rmats,286,GO_Biological_Process_2023
Regulation Of Insulin Receptor Signaling Pathway (GO:0046626),5/44,0.035754725155252354,8.976640204398212,70.29501483561073,PRKCD;TSC2;NUCKS1;PTPN11;SIK2,Rbm24,A3SS,rmats,286,GO_Biological_Process_2023
Positive Regulation Of Nucleic Acid-Templated Transcription (GO:1903508),19/557,0.037350472504662974,2.5364019882210433,19.559131961200887,RNF10;ENY2;BRPF1;FOXM1;HIF1A;HCFC1;SMARCA4;MAD2L2;EDRF1;MRGBP;MTA1;FUBP3;ZMIZ1;MMS19;TCF3;ATXN7L3;MTA3;RNF111;PICALM,Rbm24,A3SS,rmats,286,GO_Biological_Process_2023
Chromatin Remodeling (GO:0006338),11/228,0.037350472504662974,3.5939170506912443,27.586884826226424,PBRM1;KDM4B;SMARCB1;BRPF1;MTA1;ATRX;BRD9;HNRNPC;MTA3;HCFC1;SMARCA4,Rbm24,A3SS,rmats,286,GO_Biological_Process_2023
Protein Ubiquitination (GO:0016567),16/434,0.04188374816320646,2.735566188197767,20.52780472150179,RNF10;MARCHF2;RNF44;FBXW5;SMURF1;RNF25;FBXO25;UBE2D1;KLHL12;ANKRD9;UBE2W;ARIH2;RNF181;MDM4;RNF111;TAF1,Rbm24,A3SS,rmats,286,GO_Biological_Process_2023
Negative Regulation Of Catabolic Process (GO:0009895),6/72,0.04188374816320646,6.37922077922078,47.597649841440756,PHF20L1;MAD2L2;NCOR1;MDM4;BANP;TAF1,Rbm24,A3SS,rmats,286,GO_Biological_Process_2023
Regulation Of RNA Splicing (GO:0043484),7/102,0.045860976136934205,5.181399735898887,37.94920005374882,ENY2;CELF1;U2AF2;RBM12;ATXN7L3;SRRM1;CLK2,Rbm24,A3SS,rmats,286,GO_Biological_Process_2023
"Catalytic Activity, Acting On A tRNA (GO:0140101)",6/39,0.0011160204523153671,16.390203403902035,201.65387841124996,MTFMT;AARS2;TARS2;FTSJ1;DUS3L;ANKZF1,Rbm24,RI,rmats,225,GO_Molecular_Function_2023
Microtubule Minus-End Binding (GO:0051011),3/12,0.03527053494979305,29.67867867867868,242.08576846210312,CAMSAP3;TUBGCP2;TUBGCP4,Rbm24,RI,rmats,225,GO_Molecular_Function_2023
GTPase Binding (GO:0051020),36/225,3.4337449765719316e-7,3.716854376605414,78.99293581729711,USP6NL;GARRE1;DENND5B;ARHGAP1;CIB1;STK19;ENO1;AMBRA1;C9ORF72;RASIP1;STRN3;AKAP13;GGA1;AP3M1;GOLGA4;KIF3A;AP1G1;ANKFY1;KNTC1;ERC1;DNM1L;RAB11FIP3;EVI5;HACE1;ANKRD27;PLEKHG2;SPHK2;TSC2;GAPVD1;LSM2;ABI2;SGSM2;PEX5;RAB3GAP2;PKN1;DOCK1,Rbm24,SE,rmats,1000,GO_Molecular_Function_2023
Small GTPase Binding (GO:0031267),33/199,3.4877848189830197e-7,3.8718804899016956,79.54340496577223,USP6NL;GARRE1;DENND5B;ARHGAP1;CIB1;STK19;C9ORF72;STRN3;AKAP13;GGA1;AP3M1;GOLGA4;KIF3A;AP1G1;ANKFY1;KNTC1;ERC1;DNM1L;RAB11FIP3;EVI5;HACE1;ANKRD27;PLEKHG2;SPHK2;TSC2;GAPVD1;LSM2;ABI2;SGSM2;PEX5;RAB3GAP2;PKN1;DOCK1,Rbm24,SE,rmats,1000,GO_Molecular_Function_2023
Nuclear Receptor Binding (GO:0016922),18/115,0.00305963199045185,3.572070464232473,39.503654188507866,SMARCE1;MED1;TCF7L2;KDM3A;KDM4C;RNF14;WBP2;GTF2H1;ISL1;MED22;MED14;NCOR1;TADA3;MMS19;TRIP12;BRD8;PKN1;TACC2,Rbm24,SE,rmats,1000,GO_Molecular_Function_2023
Methylation-Dependent Protein Binding (GO:0140034),13/68,0.00398304992543262,4.536888643271622,47.671812312409955,KMT2E;MORC3;FMR1;NCAPG2;JMJD7;ING1;PHF20L1;ING3;ZZZ3;MTF2;NCAPD3;ZMYND11;BPTF,Rbm24,SE,rmats,1000,GO_Molecular_Function_2023
Protein Serine/Threonine Kinase Activity (GO:0004674),35/342,0.005547177553258913,2.2084184233177497,21.8835397876548,STK19;IKBKB;AKT2;CHEK2;STK16;PHKG2;TLK2;TLK1;MARK4;MAP3K7;MARK3;MARK2;MAP2K6;SRPK2;NEK9;CHUK;CDC7;VRK1;PASK;PRKAB1;CLK4;ACVR2A;MAPK12;CIT;CLK2;CLK1;BCKDK;MELK;RPS6KB2;SIK3;MAPKAPK5;SIK2;PKN1;CSNK1G2;CAMK1G,Rbm24,SE,rmats,1000,GO_Molecular_Function_2023
GTPase Activator Activity (GO:0005096),25/211,0.005547177553258913,2.5936035290874,25.341824503684382,USP6NL;TBC1D9B;FAM13B;NPRL3;ARHGAP1;AGAP1;ARHGAP17;ASAP1;SYDE1;SH3BP1;CHN1;TBC1D14;BRD8;ECT2;DNM1L;EVI5;RANBP3;RALGAPA1;STARD8;TSC2;RP2;SGSM2;RGS12;DEPDC5;DOCK1,Rbm24,SE,rmats,1000,GO_Molecular_Function_2023
Ubiquitin-Like Protein Transferase Activity (GO:0019787),27/240,0.006040832470551433,2.4475341256170116,23.32864823633991,MARCHF2;RNF14;MGRN1;CUL3;KLHL13;ZNRF1;RNF115;ARIH2;MARCHF8;ARIH1;TRIM21;TRIM23;UBE2F;HACE1;FBXW11;HUWE1;CHFR;RNF146;ITCH;TTC3;MDM2;ERCC8;MDM4;BIRC6;BCOR;TRIM11;BIRC2,Rbm24,SE,rmats,1000,GO_Molecular_Function_2023
Methylated Histone Binding (GO:0035064),12/71,0.013908642220446472,3.899197145405888,33.392687444390724,KMT2E;MORC3;ING3;ZZZ3;FMR1;NCAPG2;MTF2;NCAPD3;JMJD7;ZMYND11;ING1;BPTF,Rbm24,SE,rmats,1000,GO_Molecular_Function_2023
GTPase Regulator Activity (GO:0030695),38/424,0.024778821560302772,1.9048506457832883,14.988752696167623,USP6NL;DENND1C;TBC1D9B;FAM13B;DENND5B;ITSN1;NPRL3;ARHGAP1;AGAP1;ARHGAP17;ASAP1;C9ORF72;RCBTB2;GNA13;AKAP13;SYDE1;HERC2;SH3BP1;CHN1;TBC1D14;BRD8;DNM1L;ECT2;EVI5;ANKRD27;PLEKHG2;RANBP3;RALGAPA1;STARD8;TSC2;GAPVD1;RP2;SGSM2;RAB3GAP2;RGS12;DEPDC5;RGL2;DOCK1,Rbm24,SE,rmats,1000,GO_Molecular_Function_2023
Ubiquitin-Protein Transferase Activity (GO:0004842),37/412,0.025450318797991756,1.9082727587400485,14.763598561686129,MARCHF2;RNF14;MGRN1;CUL3;UBR1;KLHL13;UBE2J1;ZNRF1;RNF115;HERC2;RNF215;RNF138;ARIH2;MARCHF8;TRIM26;ARIH1;TRIM21;TRIM23;HACE1;RING1;FBXW11;FBXO17;MSL2;HUWE1;CHFR;RNF146;ITCH;TTC3;MDM2;ERCC8;MDM4;BIRC6;TRIP12;BCOR;RNF185;BIRC2;TRIM11,Rbm24,SE,rmats,1000,GO_Molecular_Function_2023
Protein Phosphorylation (GO:0006468),53/500,6.315423970660425e-4,2.3229106869922442,35.724118277310644,ATF2;CCNT1;STK19;IKBKB;AKT2;CHEK2;STK16;TLK2;TLK1;ERC1;MAP3K7;PDK1;MORC3;TBP;CHUK;STRADA;STRADB;VRK1;PASK;ATG13;PRKAB1;MELK;CREB1;KIT;SIK3;MAPKAPK5;BIRC6;SIK2;CSNK1G2;CAMK1G;USP15;SRC;CLSPN;MARK4;MARK3;MARK2;SRPK2;UVRAG;CDC7;CLK4;PTK2;ACVR2A;MAPK12;CLK2;BCKDK;CLK1;ABI2;TAF8;COQ8B;PKN1;FGFR3;FGFR2;TAF2,Rbm24,SE,rmats,1000,GO_Biological_Process_2023
Mitotic Sister Chromatid Segregation (GO:0000070),20/111,8.399579193734029e-4,4.240636914106302,61.068132850494386,CUL3;AKAP8L;NCAPG2;SPICE1;KIF23;WAPL;EML4;WRAP73;STAG1;PRC1;CHEK2;NUSAP1;KNTC1;KMT5A;NCAPD3;PIBF1;LSM14A;CLASP1;DIS3L2;CLASP2,Rbm24,SE,rmats,1000,GO_Biological_Process_2023
Chromatin Remodeling (GO:0006338),30/228,0.0012709171732153098,2.936894720399875,39.88623414969323,HDAC5;INO80E;KDM5C;USP15;PAXIP1;HP1BP3;CHD6;BAZ2B;CECR2;HPF1;KAT5;MIER1;SMARCAD1;BPTF;KDM6A;SRPK2;SMARCE1;SMARCC2;KDM4C;RING1;KDM2B;PCGF2;ACTR5;ATRX;SIRT2;UCHL5;GATAD2A;MTF2;TRIP12;BCOR,Rbm24,SE,rmats,1000,GO_Biological_Process_2023
DNA Repair (GO:0006281),33/291,0.007667881775255232,2.479040908107068,28.499320131606346,FMR1;PNKP;CIB1;ENDOV;HPF1;KAT5;EME2;CHEK2;NSD2;EP400;RBBP8;PMS2;POLI;KMT5B;MUTYH;UVRAG;SLC30A9;FANCM;ACTR5;XRCC3;ATRX;HUWE1;GTF2H1;RAD23A;FANCE;APTX;INIP;FANCG;RAD52;POLA1;MSH3;ERCC8;MMS19,Rbm24,SE,rmats,1000,GO_Biological_Process_2023
Stress Granule Assembly (GO:0034063),8/24,0.00822351903056282,9.568548387096774,107.19650377013805,TIA1;YTHDF3;FMR1;CIRBP;PRRC2C;UBAP2L;C9ORF72;LSM14A,Rbm24,SE,rmats,1000,GO_Biological_Process_2023
Regulation Of Chromatin Organization (GO:1902275),8/27,0.018092224430558867,8.056451612903226,82.43522646854552,SETD5;KANSL1;PHF20;TLK2;MSL2;TLK1;MKI67;MLLT3,Rbm24,SE,rmats,1000,GO_Biological_Process_2023
Mitotic Spindle Assembly (GO:0090307),10/44,0.021093748066767927,5.634581105169341,55.920710996573675,WRAP73;STAG1;PRC1;CHEK2;SPICE1;KIF23;PIBF1;LSM14A;CLASP1;CLASP2,Rbm24,SE,rmats,1000,GO_Biological_Process_2023
Phosphorylation (GO:0016310),41/429,0.02141793730595915,2.0508153897423216,20.048303056394943,PANK2;DGKD;CCNT1;STK19;IKBKB;RPTOR;CHEK2;TLK2;TLK1;MARK4;MARK3;MARK2;PDK1;SRPK2;UVRAG;MORC3;TBP;CHUK;SPHK2;STRADA;STRADB;VRK1;PASK;ATG13;PRKAB1;PTK2;ACVR2A;CLK2;BCKDK;MELK;CREB1;SIK3;PI4KA;TAF8;COQ8B;BIRC6;PKN1;SIK2;DGKK;CSNK1G2;TAF2,Rbm24,SE,rmats,1000,GO_Biological_Process_2023
Protein Ubiquitination (GO:0016567),41/434,0.022810650782756157,2.0241796612777834,19.264713920981855,MARCHF2;CBFB;RNF14;MGRN1;CUL3;UBR1;AMBRA1;KLHL13;DDA1;UBE2J1;ANKRD9;RNF115;HERC2;TNKS2;RNF138;RUSC1;ARIH2;MARCHF8;TRIM26;ARIH1;TRIM21;TRIM23;HACE1;ARRDC1;FBXW11;MSL2;HUWE1;FANCE;FANCG;CHFR;RNF146;UBOX5;ITCH;MDM2;ERCC8;MDM4;BIRC6;TRIP12;RNF185;BIRC2;TRIM11,Rbm24,SE,rmats,1000,GO_Biological_Process_2023
Regulation Of DNA Repair (GO:0006282),18/129,0.022810650782756157,3.119227170143667,29.600309698860368,SMARCE1;INO80E;SMARCC2;TMEM161A;MEAF6;EYA2;ACTR5;UCHL5;RAD52;ING3;KAT5;PPP4R2;TADA3;EP400;USP1;TRIP12;BRD8;TAF2,Rbm24,SE,rmats,1000,GO_Biological_Process_2023
Vesicle-Mediated Transport (GO:0016192),39/411,0.025253377868345965,2.0321909301466885,18.72761056274007,USP6NL;DENND1C;ZFYVE9;MGRN1;STX16;GOSR2;ITSN1;ARHGAP1;C9ORF72;AP3M1;CECR2;GOLGA4;HMGXB4;AP5M1;AP1G1;FHIP1B;CPNE1;ANKFY1;ATP6V1H;RAB11FIP3;TRIM23;RAB2B;UVRAG;STX8;EXOC6B;TSC2;SCRIB;EPS15L1;EPN1;EPN2;BIN3;HOOK2;BIN1;DNAJC5;RAB13;SPIRE1;VPS45;OSBPL1A;CSNK1G2,Rbm24,SE,rmats,1000,GO_Biological_Process_2023
Internal Peptidyl-Lysine Acetylation (GO:0018393),9/39,0.025253377868345965,5.74268415741675,52.741590235370246,BAG6;ATAT1;PHF20L1;ING3;MEAF6;KAT5;TADA3;EP400;BRD8,Rbm24,SE,rmats,1000,GO_Biological_Process_2023
DNA Damage Response (GO:0006974),37/384,0.025253377868345965,2.0653547242197625,18.84746212854608,ATF2;FMR1;PNKP;HTRA2;CIB1;RPTOR;ENDOV;HPF1;HERC2;KAT5;CHEK2;EP400;TLK2;RBBP8;POLI;KMT5B;BID;MAP2K6;MUTYH;UVRAG;SLF2;DDX11;XRCC3;ATRX;GTF2H1;VRK1;ZDHHC16;USP28;INIP;FANCG;MAPK12;POLA1;MSH3;ERCC8;MMS19;TRIP12;FLYWCH1,Rbm24,SE,rmats,1000,GO_Biological_Process_2023
DNA Metabolic Process (GO:0006259),30/288,0.02630847280922749,2.246703428434428,20.243906932983958,INO80E;FMR1;PNKP;ENDOV;HPF1;CBS;EP400;RBBP8;SMARCAD1;POLI;KMT5B;MUTYH;TOP3B;UVRAG;TCF7L2;ACTR5;XRCC3;TOP3A;ATRX;REV1;LTO1;GTF2H1;TERF2;UCHL5;INIP;FANCG;RAD52;POLA1;MSH3;MMS19,Rbm24,SE,rmats,1000,GO_Biological_Process_2023
Protein Polyubiquitination (GO:0000209),25/226,0.03257337196022053,2.3981375175405026,20.778136996127365,CBFB;RNF14;CUL3;UBE2J1;DDA1;ZNRF1;RNF115;TNKS2;RUSC1;ARIH2;MARCHF8;ARIH1;TRIM21;HACE1;FBXW11;HUWE1;RNF146;ITCH;UBOX5;TTC3;MDM2;ERCC8;TRIP12;RNF185;BIRC2,Rbm24,SE,rmats,1000,GO_Biological_Process_2023
Protein Modification Process (GO:0036211),58/711,0.03257337196022053,1.7299317538195427,14.987018345085577,SETD3;CCNT1;STK19;CDC14B;IKBKB;PPP4R2;AKT2;CHEK2;TLK2;TLK1;ILKAP;PDK1;MORC3;PPP1R12A;TBP;CHUK;STRADA;FBXW11;STRADB;PPP2R5B;ALG3;VRK1;PASK;JMJD7;ATG13;PRKAB1;MELK;CREB1;SIK3;BIRC6;SIK2;CSNK1G2;MEAF6;PPM1M;FUT10;PORCN;ST3GAL5;MARK4;ATG7;MARK3;MARK2;ST3GAL3;B3GALNT2;SRPK2;UBE2F;UVRAG;PTPN1;ICMT;PTPN12;PTPN13;PTK2;ACVR2A;CLK2;BCKDK;TAF8;COQ8B;PKN1;TAF2,Rbm24,SE,rmats,1000,GO_Biological_Process_2023
Cilium Organization (GO:0044782),25/228,0.0347552234037743,2.374257925982064,20.243752973628144,C2CD3;DYNLT2B;CEP164;ASAP1;CDC14B;ABLIM1;TBC1D31;ARL13B;KIF3A;WDR90;TOGARAM1;TRAPPC14;MAP4;MARK4;IFT57;PIBF1;RAB8B;RFX3;IFT122;CPLANE1;ATAT1;IFT81;RP2;MKS1;CEP20,Rbm24,SE,rmats,1000,GO_Biological_Process_2023
Regulation Of Cell Cycle (GO:0051726),30/298,0.0347552234037743,2.1617171872595784,18.177969214790657,INO80E;MEAF6;HTRA2;ING3;KAT5;AKT2;FIGNL1;EP400;RPRD1B;BRD8;MARK4;TRIM21;MAP2K6;PHACTR4;SRPK2;NEK9;ACTR5;TSC2;RAD23A;PUM1;SIRT2;UCHL5;MAPK12;ZZZ3;BIN1;TADA3;MDM2;NF2;FGFR2;BIRC2,Rbm24,SE,rmats,1000,GO_Biological_Process_2023
Regulation Of Embryonic Development (GO:0045995),11/62,0.0347552234037743,4.1324966791570015,34.707882802887966,BAG6;INO80E;ZZZ3;ACTR5;TADA3;DAG1;TRIP12;PHLDB2;UCHL5;CLASP1;CLASP2,Rbm24,SE,rmats,1000,GO_Biological_Process_2023
Regulation Of Cell Division (GO:0051302),13/83,0.0347552234037743,3.5618758141554494,29.832062957924826,UVRAG;CIB1;KLHL13;MLLT3;SIRT2;ZZZ3;PRC1;CSPP1;TADA3;BIRC6;ENTR1;RAB11FIP3;FGFR2,Rbm24,SE,rmats,1000,GO_Biological_Process_2023
Positive Regulation Of Double-Strand Break Repair (GO:2000781),13/84,0.03570435870266219,3.5115230389428773,28.981699990889492,SMARCE1;SMARCC2;SLF2;MEAF6;DDX11;PNKP;ING3;KAT5;EP400;SPIRE1;KMT5B;MMS19;BRD8,Rbm24,SE,rmats,1000,GO_Biological_Process_2023
Positive Regulation Of Cell Cycle Process (GO:0090068),16/118,0.03570435870266219,3.012593655348318,24.86331737694636,DDX11;CUL3;XRCC3;NCAPG2;ATRX;WIZ;CDC7;KIF23;SIRT2;CDC14B;CIT;CSPP1;NUSAP1;SASS6;NCAPD3;ECT2,Rbm24,SE,rmats,1000,GO_Biological_Process_2023
RNA Binding (GO:0003723),38/1411,0.0011612400070516108,2.433953519168377,29.96495296305057,TOP2A;RBM26;YTHDC1;CELF1;FASTKD3;CSTF2;SRRT;PSIP1;MSI1;YARS2;TENT4B;GIGYF2;RAD51AP1;RBM3;ALKBH1;PCBP2;KHDC4;RBM12;SEC63;CAST;PTCD3;CPSF4;RBFOX2;DDX11;ALG13;NOSIP;HELZ;PPRC1;SCAF4;PTBP2;SRRM1;ATXN2L;SON;CCDC9;RPUSD3;GEMIN5;DNA2;TARDBP,Rpl22l1,A3SS,rmats,247,GO_Molecular_Function_2023
Ubiquitin-Dependent Protein Catabolic Process (GO:0006511),16/367,0.02062523836184596,3.8286651619984955,42.708859839868985,NDFIP2;FBXW5;RNF13;SMURF1;RAD23A;FBXO21;ANKRD9;BAG6;UBE2W;COPS3;PSMA3;KCTD10;PCBP2;ZSWIM8;TRIP12;RNF111,Rpl22l1,A3SS,rmats,247,GO_Biological_Process_2023
Post-Transcriptional Regulation Of Gene Expression (GO:0010608),6/57,0.0277315382693955,9.61776909934098,91.80459373214526,RBM3;CELF1;YTHDC1;GEMIN5;MSI1;GIGYF2,Rpl22l1,A3SS,rmats,247,GO_Biological_Process_2023
Regulation Of Cell Cycle (GO:0051726),13/298,0.0277315382693955,3.794931773879142,35.30485645055847,TSC2;HTRA2;RAD23A;HCFC1;ING4;STK11;SON;MRGBP;E4F1;TARDBP;DLGAP5;FGFR2;CDKN3,Rpl22l1,A3SS,rmats,247,GO_Biological_Process_2023
DNA Damage Response (GO:0006974),15/384,0.0277315382693955,3.3964115503223997,31.55686820570086,TOP2A;MUS81;DDX11;OGG1;PRKCD;HTRA2;FANCG;FOXP1;RAD51AP1;STK11;MSH3;ALKBH1;WAC;TRIP12;HDGFL2,Rpl22l1,A3SS,rmats,247,GO_Biological_Process_2023
Proteasomal Protein Catabolic Process (GO:0010498),11/220,0.0277315382693955,4.358608385370205,40.3150936339833,ANKRD9;BAG6;UBE2W;PSMA3;FBXW5;KCTD10;SMURF1;PCBP2;ZSWIM8;TRIP12;RAD23A,Rpl22l1,A3SS,rmats,247,GO_Biological_Process_2023
Regulation Of Amide Metabolic Process (GO:0034248),5/41,0.034561683014225915,11.316000918273646,100.11307300546702,RBM3;PRKCD;GEMIN5;MSI1;PICALM,Rpl22l1,A3SS,rmats,247,GO_Biological_Process_2023
DNA-directed DNA Polymerase Activity (GO:0003887),4/20,0.020221668827739656,19.18579766536965,173.78245024368854,POLE2;REV1;POLE;POLG,Rpl22l1,RI,rmats,261,GO_Molecular_Function_2023
DNA Polymerase Activity (GO:0034061),4/21,0.020221668827739656,18.05630579079881,159.92158735339862,POLE2;REV1;POLE;POLG,Rpl22l1,RI,rmats,261,GO_Molecular_Function_2023
DNA Metabolic Process (GO:0006259),19/288,1.1814060692275137e-5,5.682663061845218,105.54498851066279,MUS81;RNASEH2A;TRRAP;PARP2;INTS3;ACTR5;PNKP;REV1;LIG3;LRWD1;TYMS;FANCG;POLE2;ERCC1;PWWP3A;POLE;RAD9A;POLG;MUTYH,Rpl22l1,RI,rmats,261,GO_Biological_Process_2023
DNA Repair (GO:0006281),17/291,2.0957377826664772e-4,4.949518367835347,74.2636800804145,FANCI;MUS81;RNASEH2A;TRRAP;PARP2;INTS3;ACTR5;PNKP;LIG3;FANCG;KAT5;POLE2;ERCC1;PWWP3A;POLE;RAD9A;MUTYH,Rpl22l1,RI,rmats,261,GO_Biological_Process_2023
Histone H2A Acetylation (GO:0043968),5/21,0.0028652194014550797,24.075927734375,288.5122929596491,NAA40;MRGBP;KAT5;TRRAP;DMAP1,Rpl22l1,RI,rmats,261,GO_Biological_Process_2023
Histone H4 Acetylation (GO:0043967),6/39,0.002938625742160682,14.050623885918004,160.94388531365468,ING4;NAA40;MRGBP;KAT5;TRRAP;DMAP1,Rpl22l1,RI,rmats,261,GO_Biological_Process_2023
Histone Modification (GO:0016570),8/81,0.002938625742160682,8.518490443445774,97.51381231777766,ING4;HDAC5;HDAC3;MRGBP;KAT5;TRRAP;DMAP1;SUDS3,Rpl22l1,RI,rmats,261,GO_Biological_Process_2023
"Base-Excision Repair, Gap-Filling (GO:0006287)",4/12,0.002962992046402445,38.38715953307393,432.11397647018805,PNKP;LIG3;POLE;POLG,Rpl22l1,RI,rmats,261,GO_Biological_Process_2023
Regulation Of Triglyceride Biosynthetic Process (GO:0010866),4/16,0.00832412463871849,25.586251621271078,255.7568602973885,SLC27A1;KAT5;NR1H2;CNEP1R1,Rpl22l1,RI,rmats,261,GO_Biological_Process_2023
DNA Damage Response (GO:0006974),16/384,0.00832412463871849,3.4376220053238686,34.15324587333334,MUS81;TRRAP;PARP2;INTS3;SUV39H1;PNKP;HTRA2;FANCG;KAT5;POLE2;ERCC1;PWWP3A;NAE1;HDGFL2;RAD9A;MUTYH,Rpl22l1,RI,rmats,261,GO_Biological_Process_2023
Chromatin Organization (GO:0006325),13/268,0.00832412463871849,4.005249841872232,39.324779922067734,HDAC5;HDAC3;SUV39H1;ACTR5;BAZ2A;LRWD1;ING4;PWWP3A;BRD9;HNRNPC;SUDS3;HMGN2;HDGFL2,Rpl22l1,RI,rmats,261,GO_Biological_Process_2023
Establishment Of Mitotic Spindle Localization (GO:0040001),5/34,0.00939277714657069,13.274515086206897,126.19421718648168,HDAC3;KAT5;ESPL1;CENPA;ENKD1,Rpl22l1,RI,rmats,261,GO_Biological_Process_2023
Positive Regulation Of Triglyceride Metabolic Process (GO:0090208),4/18,0.00939277714657069,21.928849360755976,208.25510312192478,SLC27A1;KAT5;NR1H2;CNEP1R1,Rpl22l1,RI,rmats,261,GO_Biological_Process_2023
Establishment Of Spindle Orientation (GO:0051294),5/35,0.009694300237002402,12.831380208333334,120.14010335706132,HDAC3;KAT5;CENPA;LLGL1;ENKD1,Rpl22l1,RI,rmats,261,GO_Biological_Process_2023
Base-Excision Repair (GO:0006284),5/36,0.009694300237002402,12.416834677419354,114.53407333596462,PNKP;LIG3;POLE;MUTYH;POLG,Rpl22l1,RI,rmats,261,GO_Biological_Process_2023
Positive Regulation Of Double-Strand Break Repair Via Homologous Recombination (GO:1905168),5/36,0.009694300237002402,12.416834677419354,114.53407333596462,MRGBP;KAT5;TRRAP;DMAP1;HDGFL2,Rpl22l1,RI,rmats,261,GO_Biological_Process_2023
protein-DNA Complex Organization (GO:0071824),6/60,0.011869887184126713,8.577342047930284,76.78982456564161,HDAC5;HDAC3;SUV39H1;PWWP3A;LRWD1;HMGN2,Rpl22l1,RI,rmats,261,GO_Biological_Process_2023
Regulation Of Cell Cycle (GO:0051726),13/298,0.013576723167276943,3.5781267685342386,31.32201210270695,ZBTB17;TRRAP;SUV39H1;ACTR5;TXLNG;HTRA2;ING4;MRGBP;KAT5;CDK5;MDM2;E4F1;DMAP1,Rpl22l1,RI,rmats,261,GO_Biological_Process_2023
tRNA Modification (GO:0006400),6/67,0.019348552798473282,7.590356798457088,63.29492517835248,QTRT1;CTU2;AARS2;ANKRD16;TRMT1;DUS3L,Rpl22l1,RI,rmats,261,GO_Biological_Process_2023
Positive Regulation Of Triglyceride Biosynthetic Process (GO:0010867),3/11,0.02564453254961668,28.67877906976744,229.42992129713508,SLC27A1;KAT5;NR1H2,Rpl22l1,RI,rmats,261,GO_Biological_Process_2023
DNA Replication (GO:0006260),6/73,0.02766944289121295,6.908516242317822,54.36949542227042,RNASEH2A;PNKP;POLE2;REV1;POLE;POLG,Rpl22l1,RI,rmats,261,GO_Biological_Process_2023
Establishment Of Mitotic Spindle Orientation (GO:0000132),4/29,0.0327836453933068,12.27330739299611,92.79169248036652,HDAC3;KAT5;CENPA;ENKD1,Rpl22l1,RI,rmats,261,GO_Biological_Process_2023
RNA Modification (GO:0009451),5/51,0.0327836453933068,8.361497961956522,63.160406601764876,QTRT1;AARS2;ANKRD16;TRMT1;JMJD6,Rpl22l1,RI,rmats,261,GO_Biological_Process_2023
Positive Regulation Of DNA Recombination (GO:0045911),5/51,0.0327836453933068,8.361497961956522,63.160406601764876,MRGBP;KAT5;TRRAP;DMAP1;HDGFL2,Rpl22l1,RI,rmats,261,GO_Biological_Process_2023
Positive Regulation Of Protein Targeting To Mitochondrion (GO:1903955),4/30,0.03557422294742748,11.800658485483389,87.6502851603425,RNF31;VPS11;HPS4;HTRA2,Rpl22l1,RI,rmats,261,GO_Biological_Process_2023
Proteasomal Protein Catabolic Process (GO:0010498),10/220,0.037496805316549815,3.7049895655473346,27.166397797810152,SPSB3;SHARPIN;KAT5;SMURF1;ZFAND2B;SEL1L;ZSWIM8;MDM2;STUB1;AMBRA1,Rpl22l1,RI,rmats,261,GO_Biological_Process_2023
Positive Regulation Of Double-Strand Break Repair (GO:2000781),6/84,0.042361325804273126,5.930920060331825,42.22009563076019,MRGBP;KAT5;TRRAP;PNKP;DMAP1;HDGFL2,Rpl22l1,RI,rmats,261,GO_Biological_Process_2023
Chromatin Remodeling (GO:0006338),10/228,0.042361325804273126,3.5675646039694433,25.18071140631007,HDAC5;KAT5;PARP2;ACTR5;HP1BP3;BAZ2A;BRD9;HNRNPC;SUDS3;HDGFL2,Rpl22l1,RI,rmats,261,GO_Biological_Process_2023
Positive Regulation Of Establishment Of Protein Localization To Mitochondrion (GO:1903749),4/33,0.042361325804273126,10.578290621226351,74.65464413007882,RNF31;VPS11;HPS4;HTRA2,Rpl22l1,RI,rmats,261,GO_Biological_Process_2023
